code,barcode
258399,5021006008598
12751,5011295047880
115314,5000174342116
212708,721107404477
93442,5014721112299
251507,72417150555
260769,5055346606244
193782,5010822990163
192409,5020379087926
84493,5010228020464
241402,5020379144490
1012803,6947048867858
187594,8712100653780
204218,5020379106375
244536,5060597160667
239735,5028081009076
245926,5010102241732
101807,5019989100675
178862,5411188083191
256454,5000382110033
258779,5000232886361
1012499,5055198032154
247682,5060147114348
195229,8000942087826
1013229,5060414173221
139064,50008667
255329,5000328203843
188188,5020379086066
225733,5010478245679
130232,5020379051194
821116,5000328156200
118803,8002720003202
117227,3073414270922
227295,720780032618
59493,5000168001203
242583,4003790107535
255757,5054267009509
249116,96184370
144243,8032618610236
246686,5010024132248
244527,5000116124619
1008829,8412366000075
524413,3049610004111
259326,null
48833,5011888025851
253735,5020379155243
139757,5020379062398
692939,5011295119921
173324,7613034572493
198187,5020379089685
260016,5060147111224
252706,8411457133289
181923,5020379079037
138828,5018525000325
255643,5054267009363
257346,8710847924378
1014591,4897020622635
25804,5011295205242
248791,5010421074318
194012,5000232881960
258908,5010134918756
249539,5000354913969
89056,2200000890566
87552,5050083392801
251569,819913019760
1015173,5060414179780
113219,5050529009119
62402,5010186014574
213297,5037918202702
239584,5020379143127
246489,5000143986532
1012837,5055198034462
76863,80310839
242734,5010102241695
44423,42070719
580969,50823093
110495,5010186019203
136181,42099505
118573,8003710103094
256902,8000920473696
105413,5050529008853
426090,5011295213674
538363,8000770200022
107803,5020379024150
259768,5020379160704
97952,5020379012560
194772,5027974103174
233607,4060800171443
185315,3760049795950
40758,5000111014663
17673,5010102100015
1011345,5056105105565
773670,5021685673452
217763,5060088701447
191715,5020379088121
191942,3258438000001
127234,8906010841485
140768,4009900477413
1016353,4904131669968
135238,2284962005862
257538,5035766063919
1014746,5060414176949
238608,720780033486
530650,5010975030020
222985,5017353502889
188182,5011766010207
198354,4084500951846
129869,5020379051491
231374,8410036806422
179456,7622210258779
451920,5026420010011
231136,5000354909924
12741,5011295047880
259691,5020387002256
239506,5014379006087
1015252,5060715580148
1011617,5060414172934
935510,5011295050590
89414,3280222561306
205012,5410522516777
248642,5000295151987
94691,50243273
473390,5011295204702
921312,5022000260203
35923,5000354900761
247598,5011929111482
1012595,8719075281635
60561,5013499008292
200588,5020379098656
1014739,5060414176871
255773,5000112644951
235056,5000166151931
237985,5060597160537
539480,5011295244630
260548,5000432013420
215793,8007512000018
1016523,5056105121466
244975,8699256980024
908740,5010421074523
194552,5020379086912
214016,8001090215529
143938,7613034074218
227857,5020379127523
232332,5060544260396
456800,5011295197981
232175,5410438040212
1012590,8717624247019
208529,5020379107815
1016306,3770002946121
222472,5020379116428
189467,8718226493668
259803,5020379159814
224676,5053990137817
162518,5020379070218
108145,8013399181818
97901,5011546444994
111973,5020379029896
134835,5022313849942
1014944,5060414178899
245096,732068882631
221263,8714100076576
104095,5020379013826
252447,5000157143891
247369,5000157143129
130236,5020379051231
255882,5022313997803
228514,5000227511230
184108,5411188115434
241237,7613036400909
1014194,9340452007334
179691,5010338015787
250808,5449000276018
145328,5060103396504
245033,732068882617
270691,6001048003323
237238,5000168199719
182764,5020379081627
190899,5020379088350
251075,5010654000122
164944,5020379057264
240756,5060597160483
105416,5050529008891
255606,34000109418
153783,5022000110201
198196,5020379089760
1011592,5060414172644
245392,5020379149112
212519,5020379053396
103256,5020379019071
252272,5055170706820
223006,5028250695116
229726,720780032175
106506,7321011805884
187266,20176820325
122687,5020379041881
179484,7622210258687
146903,40084107
252829,5020379088121
255252,5000382109587
256163,5020379141543
590050,5060078183628
1012829,5055198008425
251762,5020379154642
145619,5055757100027
225562,9414024678861
1014605,5055198001167
222898,721107405191
199076,5000178108510
198775,4060800171894
1016633,5060265860264
1011368,5056105104650
252845,5010035066402
246279,8719200006751
237697,5012035958589
250929,5010485750104
249394,5000237132104
62955,5024448534205
237702,5998749137543
189123,5020379082037
224855,8719075283875
255754,5054267009431
81006,5000158101050
123437,8000500009673
122704,5020379052306
221859,883314345117
216504,8720400433193
223139,5020261111333
1011332,5056105110439
228795,8858773970363
238347,720780033707
198074,5021961176707
493759,4025567274325
111524,5020379027700
71782,5011295104477
236724,5014234087251
1012801,5055198001693
141303,5020933016881
249254,5060151180766
1014980,5060414179254
147657,5031153333689
254132,5020379156226
255888,5010438017490
324361,5012035902872
108718,5020379023641
258926,5020379091213
106514,7321011805877
111363,5012144812598
231674,5012035956110
69758,3073780865661
244283,5017353505378
1011081,8004400007203
1014208,8436539290261
218041,8410100079936
251661,5000157078933
236415,5017764125691
179398,85000020319
131568,5055322000295
259034,7613038925417
194116,5000232879363
126679,5020379048507
260015,72417186912
106722,8711000249802
112005,5011901140387
709055,4008577070415
201669,5000328123301
254655,50184385
250972,7615400792474
250862,4008429124600
376517,5000184521921
190349,5020379083300
98688,5055037052015
236426,5000116123995
228615,5012035952273
162210,5018095184395
194103,5011929305164
234442,5020379137683
228522,5000227511148
1014214,8436539290230
1015204,50252327834416
221768,5028748105400
1011358,3304020003391
240749,5020379139748
205519,5020379106658
224987,7613036051200
221475,5020379121811
259088,5020379159630
136116,5020379058209
256314,7613039445693
129868,5020379051491
1016561,5015397613684
1012869,5060056540375
136614,50348664
252328,5060069385345
223563,5020379123303
82032,3068320063003
320931,87108408
111636,5020379029490
156657,5020379071000
144728,5024890395515
227786,5020379127721
149589,5029053019628
15008,4006424022365
239978,5022313121413
259117,5000157004024
739425,5010277010188
598030,5010084102649
1013100,8003437207549
413872,5000118013607
48738,3179730010799
244568,5035766382140
249358,3256540001572
259819,8002210132184
249059,5000431026780
153757,5018010199442
510560,5000111018111
123856,5709152002669
247299,8711327315600
131294,5020379049290
722720,5011308306508
111919,8711600340039
184953,5020379078344
145655,5055757100140
1014267,4043055025167
56129,null
233493,5060021925596
197030,5020379093675
248353,5011581064355
233596,8411457033800
195250,5020379089128
241526,5020379144209
142392,5055781300028
305651,3263286324230
112453,4002359661143
186709,5060414170213
63227,5011309019513
236533,5020347004979
255395,7613030083610
251963,8008440112507
245933,5000382018452
236301,5011295244692
135116,8002795000205
248875,5010134918077
257495,8001841576916
179449,5012686077479
244968,6416479012569
937610,5010421050077
243864,5060360503264
1014871,5060414178172
144237,5202425000022
270264,5014598223036
238036,5060597160438
203087,8719075281055
1013146,8004331042120
248718,5000143928426
245709,5000382106487
221081,5000328748641
253687,4060800303127
226897,5010228078014
195363,8420063016251
103075,5060150380648
229233,8411457116213
162567,5020379070294
97294,5020379008600
162549,5020379070331
195603,7321011730117
138077,5020379055802
1015238,5060715580001
230382,5000108763451
233075,5020379136129
197439,5000254502645
162542,5020379070355
247944,5020379150897
1011359,3052910056377
174507,5020379071512
192524,5013803803100
184434,5010029219302
1012523,5055198031584
256854,96191279
1014495,5015397583598
217422,5010652989924
174428,7321011683840
453456,5022498000169
482729,5000281001128
132526,42070047
1014598,4897020622697
97223,3182340511211
189364,5050442045294
636500,5010421051425
259927,604565400321
221453,5020379121736
131758,7613033694134
111017,5020379026819
238719,5000382101208
251866,5020379153485
1014414,9421901182076
1014503,5015397583673
1015273,5060715580353
259128,604565400178
83588,5011295115145
257888,5010438017520
255492,40144382
204188,3065890123892
210218,5060343700031
162723,5201309608019
256825,5020379158503
205879,5060441200303
224742,5000159504003
219548,5301000230189
244529,5000116124787
142386,5060332470006
218475,5020379116404
1014219,8436539292463
252854,5020379153201
186078,5014206320546
160319,5011295212523
936100,5010421074455
104103,5020379015547
141972,3254474011216
227578,5060217022221
131584,5020379054096
234323,3700478515835
251029,8001841477718
244734,5099823005335
1013145,5055198024944
234333,8001090705754
257229,5010438017544
90775,5023751112162
212311,5017600022184
80962,5011295121238
198204,5011929132715
239554,3800020418697
144814,5060035402564
1016247,3660407042606
1015175,5060414179803
260496,5056141809816
232522,5020379133142
951756,5000354900716
242952,5000165386105
1015167,5060414179728
179718,5054267000285
248789,5000143920727
324991,4005500075097
111494,5020379029285
1014410,3250670000924
65595,70177145675
202025,5018095001173
1015162,5060414179674
605394,5011295053348
259528,5060120680334
204593,5055136508437
186548,5011659724440
739417,5010277010188
1012589,8719075284131
282566,5449000009500
201153,5020379096775
227765,883314630145
238852,5020379140560
1013455,5060414175461
217478,96103890
237886,5012035957995
239703,5000232005274
215155,7622210614742
216336,8001090197917
193783,5010822990163
1015347,5060715581091
190854,5014234085394
906340,4000504133026
101594,5010186019548
80673,26102469668
173015,3384126801176
139475,3174660071018
256397,5000237133439
214587,5028250140234
248365,5011581064263
205639,5900852925061
952060,5000168004310
1014174,8017709236755
226178,5020379117609
1016574,5015397613851
243175,5000328142593
223365,5011901000063
205059,4006229005532
248726,5000143931716
1011570,5060414172453
251209,5020379153515
53098,5010084309086
255115,5027952013389
199429,5060063174082
144258,5020379066600
258545,5000143985610
112708,5020379030892
1014271,4043055024092
195102,8012900012146
144195,null
85077,5011295123133
232384,5026489496443
251021,8001841357256
245024,5054267007901
246577,5029053571072
162470,5020379070478
216024,5010134914772
106778,5020379019477
228231,5011295250303
181276,3076820026237
1014859,5060414178059
234504,8715700423630
333391,8003545993433
194112,5020379089142
212331,5017600012178
257226,5020379158893
201946,7613035302884
1014696,5060414176444
103849,5010511469390
325641,5011295088777
179444,4009900482806
85039,50096190
251467,5010228004525
143128,5027870103001
236964,5020379139588
83677,5010663250754
791384,5011295158463
233584,8411457033381
252263,5056141808307
198022,5021961177001
1015176,5060414179810
210132,4009900514323
856559,5011295150115
244278,5021006034696
259343,5031153338721
131352,5020379045438
129907,5020379051781
234379,5099556021916
1015344,5060715581060
246348,7613036867566
231369,5020379131186
249628,5000354914195
252853,5020379153201
191945,5020379086318
228834,5000232001504
164865,5020379074209
161864,5201054082010
1011931,5015397544032
225812,7613036068079
120586,5020379041553
258472,4015400755609
96126,5020379011099
224254,5000116112159
1014561,5055198007312
250877,4008429124839
191475,5000116109708
1011952,5015397563347
1014575,5055198007442
193997,26102284384
258967,5020379158244
939340,5011295023556
252054,4000177019610
104159,5000118001024
248209,5020379151382
132517,8011780004807
56712,9311043037382
1012437,5020261667663
227359,720780032595
115604,5012904014767
1014799,5060414177458
252018,5000431029637
1011726,5056105104667
195386,8420063016336
260615,8001841816340
1011955,5015397201584
223403,7622210736116
238465,5060140285397
247422,5020379150392
1012790,5020261266149
254305,5010102242333
287451,4001724819806
1014281,8436539292814
529000,5015552555132
175260,25955
221262,8714100076408
111917,8711600339743
250732,3065890145221
203975,5000382101222
219269,4009900513937
221539,5031153335461
43373,5060124700007
485557,5022000310304
231214,5060253235869
147178,5020379069595
251226,5020379152679
320770,5012991007857
236685,5020347005013
72506,5010338015886
1012834,5055198027761
255982,5010823512975
144811,5000187128714
57878,5011295045978
256857,96191255
237519,3800020418888
227956,5000382104094
241522,5202390021206
259612,5020379158671
181322,5060343700017
259774,5060570090769
107123,8718114567372
382242,8410036009090
129144,5050415035000
192893,96120651
395400,5011295146651
190998,5020379088299
228523,5000227511117
78857,5011295050187
71769,5011295104613
245042,5030638004939
236684,5020347005020
129607,5020379052665
181323,5060343700017
65594,70177145675
242716,7613036216791
234777,50294510
1016280,3112309997480
1012298,5056105110323
1016033,5055198045635
629300,3280220844708
222066,4251097405483
227933,5020379130721
1012806,6947048870810
84013,5011157888101
125147,5060113200037
1016251,3191220001872
195468,8420063016480
221162,5011273047130
1012586,8719075284162
205465,5010397000045
250156,5027952014423
250984,8001841318851
227437,70177176891
105071,5020379021210
75677,5413408122215
241575,5020379144292
143932,5010115960675
90745,5012035926229
245934,5000382018476
189744,5020379083119
1015287,5060715580490
227935,5020379130721
945990,5000347071836
123882,5000246726424
251969,7613037051230
166136,5021006017118
106945,5010478938816
991653,5000174342116
1016436,5015397608895
91037,5032952200141
228433,7622210722249
189152,5017506002952
145743,5055757100485
183744,7310555065021
225196,5020379124201
248859,5000232019974
248283,5012035960797
153718,5022000110300
248099,5010603000739
1014818,5060414177649
386870,4023600005400
1011487,5056105101864
135671,5011929110195
1015383,5060715581442
153116,5020379071819
258505,5020379142335
123823,5020379044677
216045,5707294194136
258915,5000143932423
178099,5000295147416
193327,96120668
252267,5056141808529
242582,4023103125568
225815,7613036068116
229061,5013803801502
188435,5020379082099
135219,3252950043317
195876,5000393145253
924080,5010421073731
1015185,5060414179902
253215,5020379154451
216509,5710840165177
251821,5020379153799
220617,5020379122108
743110,5000243726410
107267,8711000043301
181906,5018970007078
238362,5020379143325
1014202,619743403520
95501,5011295198094
959445,2200009594458
218467,8809301650080
217205,null
227859,5020379127868
144514,5000401000727
1011323,3052910001452
259908,8437004129024
240733,41500966007
138084,5011417558980
222046,4251097405339
71164,3045320070460
223468,5011295000991
236383,5016451761129
124299,7613033126390
150156,5020379067850
250535,4025500251901
80134,3023010003592
249146,5060080973743
202819,5900951259951
252137,5000382108917
250939,5010485750012
73066,7613031307074
1012868,5060056540368
245338,5020379149327
270521,9300727618016
259833,5012035962296
929840,5010421073663
249054,96184448
230457,3263286328993
325201,5000168181059
244198,8001841068985
219685,6003770000519
249749,4005097401248
1011514,5056105104599
147655,5031153333696
227557,5000295008069
259079,7613039603079
185953,5411160006569
201720,5000205044941
159407,5000232903679
706500,5023274049815
646109,50226900
230374,5000232018700
250039,5020379152358
256752,5000433025415
223516,8712100712319
131323,5020379049405
250636,5020379152006
247362,8711000442289
76378,5010421074127
135864,5034739000272
73934,5037531000150
96256,5018095173795
234002,5060108451918
260169,5035766064060
258932,5060035405817
515770,5010652994867
236839,5020379139182
217314,5410522512854
690970,5022436593081
1014198,9340452001141
1014261,8436539292364
141566,5020379062671
253618,5000204130966
210695,5018156004433
228964,5010394001373
61746,5011295104019
224145,5012035949754
136688,5055198001297
134872,5020379056632
590130,5060078183581
92492,4008007017799
240819,5020379143554
1012846,5055198010275
223456,38411457013179
144173,883314192896
249403,5020379152143
250154,5027952014447
114712,5020379024396
1016634,5060265860134
179455,7622210260949
255804,5000112600339
257242,5010438017438
215792,8007512000018
103554,5410853024217
1012444,5020261111678
1014733,5060414176819
166135,5021006017118
1016472,8717624242076
1016334,8426365000165
1015768,735850438320
204679,5036200121790
240413,5099869747213
251204,5020379153744
238053,5060597160575
1014727,5060414176758
218515,5020379116008
248912,5000431028357
121734,5020379041942
147177,5020379069571
210847,5028250119568
116771,null
109315,90376337
102144,4010142043717
197326,5011929132678
473380,5011295204702
240765,5060597160520
394999,5011295140918
250705,5020379152594
227292,720780032557
1012490,5055198004762
257233,5020379156394
250434,3065890145207
1011942,5037331002842
1012573,5019890428301
143545,5010084303688
227955,5020379128605
102562,5011295093597
239871,3361370083862
162528,5020379070270
212724,721107404453
1011907,5015397139726
188382,5694310800037
342063,5017157002875
334150,4002359634826
96090,5020379011174
1012814,15028250591958
235836,7613034065520
236428,7622210879813
255454,5021583002743
124819,5000168168302
232446,5020379135382
244516,8001841028064
1014998,5060414179438
149999,5023823001332
81169,5017506801623
163264,5010487756005
210376,7622210370167
99906,40111001
252677,5000325049543
145214,69145073805
92475,5000158100510
254192,8711327386693
249352,4010198024609
86069,26102469798
1014778,5060414177267
128649,8712566210275
240995,5000354911095
131759,7613033694158
371229,5000111014519
224458,5020379128124
240453,7622210157324
1013356,5060414174464
98197,5410853032809
693564,5010057000224
194113,5020379089142
221795,5060170431740
191402,5011659719491
257729,5020379157506
251825,5020379153652
1015298,5060715580605
109526,5020379025508
129119,5020379050937
240423,615357123588
971140,5740900805002
195470,8420063016541
784950,5011295015483
237244,5000168206349
1015254,5060715580162
128219,5021507162973
216204,5020379110860
128267,4060800167507
251459,5010228004587
249733,5016860959483
253842,5060221203937
259297,5010035067911
243122,5000159516211
249954,5011929333679
108955,5060078184113
246939,5025233696382
105576,5011295094846
189485,8718226497505
1015389,5060715581503
243352,5023816127667
238609,720780033486
128666,5035336002584
106505,7321011805884
34961,5027952005964
1008953,7791540049071
260214,5060608080137
226584,5035766641674
235169,7622210863324
243242,5010236157558
115536,5020379034432
252456,5000157143778
494732,5011295080191
242688,787099226947
257216,5000159530798
222825,5020379116480
525790,5010696812103
253307,5000232021700
626432,5011295100226
129236,7613033560750
256835,90446092
104989,7321011172788
247236,5020379150590
115222,5010421092435
155923,5018095189741
105008,7321011569359
253198,5020379154413
1014110,849712000058
250703,5020379152570
164755,898999000503
1011307,3185370303405
252348,5411188124689
242556,7321011855223
258499,5010652988132
143590,5023823001226
112422,4002359661136
253119,5010228004525
243199,5020379144346
174864,5012427049802
146554,5020379066501
395285,5011295140956
132609,5020379025942
189175,5023816127643
389726,5010071810007
99988,5000354163562
205056,5019432448897
239819,8717163619506
250967,7615400792061
145198,3073780107440
249167,5060080973682
257786,5000159530408
240759,5060597160506
127238,7622300727376
99908,5013803701802
115542,5020379034425
1011366,5056105110392
192572,5013803801038
233192,5014379004502
246723,7613036867542
140176,50457427
249338,5000435013359
246127,5060042640690
224417,5020379129589
105578,5011295094808
1014856,5060414178028
244296,7321011851584
147799,4250402400250
216476,5060331290995
224182,5012035950309
202330,4009900483513
245784,5000382107330
82929,5701456159001
155396,4060800134592
1011892,5015397221872
203475,5060062470437
237395,8411457033367
114881,5010186014529
150117,5020379067737
103182,5060155200026
142831,5011659700772
255834,5000112644852
110917,70177098971
570135,5011295132005
162269,5018095191997
1016449,5015397610867
196817,8710908236174
1014729,5060414176772
252412,8710105104771
246448,5010105000428
255883,5022313997728
252029,5449000080233
159701,5010123707552
79765,5015734740233
256745,8717163635865
208646,5028820048571
1016579,5015397613912
234764,5020379138031
327011,4005500075134
199384,5020379096737
1012807,6947048864468
1013347,5060414174372
83676,5010663801475
1012428,5060080733569
227377,5020347003378
255427,5020379155687
135612,5020379056465
148602,5030756002510
178324,5000227502344
231494,50985098
258439,745114579386
229706,720780032199
1012793,5055198031744
107137,5020379022743
692269,5011295119648
612531,5011295193174
236524,5000116111947
1011606,5060414172828
256452,5000382109990
1015306,5060715580681
129979,5020379051057
1012491,5055198004779
135242,5202425000039
141323,5413149849730
249762,4005097401286
165996,5010654000603
136525,4023600003468
190015,5014206367756
995020,5011888001107
210602,5013803805036
86092,26102469798
431247,5011295056691
1011339,5056105105022
257724,5020379157544
212721,721107404491
90548,5010024113032
38059,5000354900686
248267,5020379151122
626192,5011295100189
223329,5099556021473
145569,5000159021692
161454,3052910056476
258975,5000208030699
141296,5020379057387
256819,90446085
125806,5020379045155
249132,8714100905265
103171,8711000053669
168916,5000232814470
217709,50663569
1014644,5055198008715
1016321,8711177580449
248817,5000143956627
232137,5410438040175
245937,5000382018438
224629,5053990138630
1013099,5055198016192
1012432,5060080733606
82542,5000147030125
227879,5020379127882
228776,7613036114721
240577,8858773972190
249172,5060080973705
227692,4030700115410
162486,5020379070515
1014699,5060414176475
231752,720780032885
259798,5017289001807
1014248,5019890061300
143819,3500610079566
244576,5020379146685
187642,5060100211220
1011876,8718226495693
100332,5055028370326
135606,4015600391959
234382,5099556021916
142853,5011901145566
247746,5000204921878
258388,5059321002083
139755,5020379062435
190992,5020379088275
234493,8715700423524
255262,5020379156714
1016366,18711177579495
251456,5010228004532
494716,5011295080191
244519,5020379146241
126946,5010524006018
1014412,3183520703426
111970,5020379029872
209293,5020379091213
231502,5029872017010
195001,5060080972647
239583,5020379142984
253707,4060800303141
258904,5010228001081
46557,5000243716657
246996,7613034049179
1016275,7613033969478
259186,4260362180734
73419,5012216710692
83934,5000354400469
56409,5413149067578
195169,5020379089005
218118,8006890628180
248879,5000435011379
231148,5020379135207
250646,5020379148436
1011917,5015397541499
129349,5060006360664
197730,5020379093118
259225,5000232023001
734202,5000157024350
1014602,5055198008760
1013397,5060414174884
140663,4015600414856
247782,5055674915599
1011329,3052911145094
85166,5011295123546
246218,50189335
236918,4002359010750
246007,8719200006003
248876,5010134918077
1011945,5037331005065
107386,8718114233000
1014864,5060414178103
233104,7322540944945
236164,5012035954383
215033,5060267760623
222897,721107405191
249363,5000354908750
243243,7622210589941
180983,5000354204470
159578,8001100016023
1016446,5015397609298
134392,15034739000330
165953,5020379071994
114373,5411708086282
131414,2200001314146
90743,5012035926243
135795,5020379056816
283564,5010652653412
217141,5010524006018
88924,5011659702837
252753,5017506130419
155128,5018095189246
960625,5010663252758
243182,5000328142333
156573,5020379072540
135241,5202425000039
228271,5011295250365
233492,5060021925596
395434,5011295140994
432960,8000920401170
259479,5056141809205
90728,5012035926168
74577,5000354163562
243092,5028235013515
124383,5031838051334
249633,5060080973927
231172,8000500282397
52933,5034231001210
245344,5020379148979
238939,720780033462
238384,5018010001745
323352,5011295058336
52932,5034231001210
111949,5020379029810
2462,5050346000337
129596,5020379052887
107135,5020379022743
40659,8000570005056
217458,5020379114349
1012822,5055198004595
1011913,5015397539397
188377,5694310800372
133532,5020379054942
362806,5010044000039
107962,5014555007143
240277,5017764125967
165575,3045320094008
1012779,5020261266293
195368,8420063016282
252522,5020379153959
248647,5021507160634
221024,4251097402888
395410,5000159001335
257784,5000204921786
114877,5000174004113
248806,5000435011348
134642,8712566400638
251609,819913019449
258878,716165284888
1013137,5055198000306
162274,3184030003570
301648,5010459005025
225682,5011659727847
190057,5010052107287
234506,5000157140425
129368,5055322000233
204574,5000382101444
227626,5060217022269
111063,5010478198746
249255,5011546415499
186292,5010745053594
138096,5020379055833
138955,5011417551721
242555,7321011855223
231807,5020379134842
223567,5020379123341
253952,5020379155717
205423,8001585001040
66963,5060130670110
142624,5027952010364
132029,5020379054133
224372,5020379129282
85135,5011295123256
84494,5010228020464
235862,5020379139649
234916,7622210818508
234503,8715700423630
1015317,5060715580797
1012485,5055198004717
240999,5010218005174
1015420,5060715581817
245023,5054267008038
172989,3384122491173
259505,5010823104903
241822,5028820058631
195381,8420063016312
248838,5000354914102
93383,7896382000584
247109,5020379148375
236902,8411457121019
547650,5011295240625
1014781,5060414177298
1014485,5015397583420
235144,5060016800068
250953,5059001001108
1014628,5055198021776
134048,5000281001128
105306,5020379021098
244477,3057067336327
234775,50189052
250443,5000354914409
250566,5000166153560
216287,8001090197672
213956,5020379111164
248046,5031396139055
664880,85000009840
233483,3276188732539
129366,5055322000226
213648,7622210654175
162516,5020379070799
248924,5000435013953
1011622,5056105109648
1014621,5055198008814
146047,8002270156526
243168,5000328141299
237928,4009900527101
223173,5020261111319
256832,90446153
1011911,5015397360489
259299,5035766181279
245185,5027952013228
485813,5022000310526
251267,5020379152327
216862,8711000519141
239858,8005415000555
234192,5011417569344
244258,5410522548044
229743,8719214520601
71305,5012035912390
255055,5060608743155
202255,5055136524048
237939,4009900526838
1013077,5055198000191
230154,5010134916677
247646,5000237129012
107315,5060104512781
178946,50412730
156909,7613031473113
145266,5021778006143
128514,5020379047968
181469,4025500183851
112426,4002359661211
97149,5020379012218
205819,5000442007617
214034,8001090215581
79366,5011295118757
167071,5602418000525
1012487,5055198004748
662910,5011295000991
64026,5010103918305
204346,5055136507720
228632,5012035952174
1014843,5060414177892
1016330,8711177580289
104045,5011295053034
142577,5020379064880
249013,5000431027664
237256,5012035958176
314511,5017726157838
343601,5012035921989
79362,5011295118832
244276,5021006034696
144366,5020379065672
204613,5900951260506
227357,720780032571
144503,5020379066723
237007,5020379139472
247412,8711327320109
233335,9000133246383
142867,5020379061193
231703,5010478227811
232233,5000112629101
115622,5020379035330
148109,5010067321036
1013119,5055198002522
234479,8410655003134
1014752,5060414177007
677180,5000183037973
667576,5015587000010
150155,5020379067836
234606,4009900525978
240334,5060546418399
237423,7613031390366
238052,5060597160575
249984,5011929333693
144244,8032618610236
252038,5020379149860
259197,5000116112104
189127,5020379082013
259113,5000185115426
234137,5020379137461
226963,720780032137
186875,5410358454007
172755,5020379075534
248623,5020379151122
144416,5413546328852
188697,5017353503558
1014892,5060414178370
155554,3179110001140
490250,5010421025310
193339,41594206287
99864,5011295186831
184055,5201054016695
246014,8719200006300
1014582,5055198007510
1014964,5060414179094
148110,5020379067225
238853,5020379140560
128426,50254460
1014987,5060414179322
249032,5000431026933
243967,5020379146067
75158,5017160000042
247373,5060597160520
601740,5011295053492
174295,5011901142251
1013133,5055198000269
116954,8003899180015
153249,5020379069533
248438,5020379151481
189746,9312088201905
1016338,5060144950628
36418,50595372
245963,8710908006258
1016286,3528960007534
195373,8420063016305
247322,7613036927031
123126,50221691
65408,70177156534
239835,8717163619520
760950,5011659607910
122587,5028403154743
233754,8435201702569
1015352,5060715581138
179589,3495566827654
184833,5000354204272
1013156,5060080733736
1012804,6947048867865
92705,18341751130
110055,4010142046855
228713,5012035953867
180723,5060080972562
245732,4009900531399
405400,5000325010604
97299,5020379008648
95148,5021812002841
255676,5000112644906
249774,4010352037902
217868,5011417563434
693580,5010057000255
135436,5031838000059
808279,5000204667493
114914,5020379036917
1013130,5055198022100
1016457,8414933322023
80412,5011295112779
490310,5011295235898
242584,4003790107535
680470,5000183088326
255426,5020379155687
121945,8712566247905
237074,50237890
238447,5060140285373
217725,5000196000636
251189,5011929933466
588491,5010148135064
145765,8712566348251
1011620,5056105104995
90836,5023751112155
246027,3574669907873
1014960,5060414179056
153399,5010663807361
201568,5020379098878
254103,5014234085769
1014742,5060414176901
107456,5000116102891
115223,5010421092411
1011159,5060154912234
227893,5020379127769
1014804,5060414177502
45015,41500007229
134472,5000354903496
253942,5060639123025
105142,5020379021418
102622,5020379018364
244966,5020379149051
252757,5017506130013
604595,8000500003787
240235,5020379144186
1012427,5060080733552
184398,5010029219326
243822,7622210817280
190263,5020379079235
94550,5021006020033
295841,5601012011425
236525,5010478456655
1016153,29350271000120
100903,5020379015271
240653,5036200349057
1014907,5060414178523
222692,5020933024022
429710,5011295213179
517599,8410005421052
175765,4084500035171
155753,5099556011887
192828,5036644004796
106513,7321011805877
231505,5029872017003
247439,5020379150477
240007,5010103914291
259827,5027952015031
95511,5011295198094
118178,8850344001155
193025,5013803807184
116198,5000157071101
219984,50413911
252837,5020379087766
123399,5099869041694
96252,5018095173641
851680,5012035912369
252497,5020379153874
144542,3280222561306
1012526,5020261000484
1013094,8003437207167
120629,8412765008504
244428,7426824117886
913700,54491472
210848,5028250119568
141894,5060154910018
229177,5020379133425
246792,3574661484303
194578,5060108450263
251203,5011929333853
83232,7613031513093
1011953,5015397201560
598672,5010115029969
1014508,5015397583697
1015096,8005465965316
259067,5010017109912
103207,5020379018777
201948,7613035302884
1011815,8435561000213
226697,5020379123631
775155,7310511854706
244239,54010475
1011324,3052910041045
184894,5012035942847
1016121,5060217337394
126329,5033996001817
256977,87345438
129863,5020379051453
173173,2200001731738
1015184,5060414179896
191967,5011659724488
95593,5055028382008
142846,5020379061230
1011342,5056105110934
124029,2200001240292
255495,5000328206301
203625,5020379100403
1014753,5060414177014
253965,5000204083927
155919,5018095192444
1014269,4043055024993
317570,null
240876,5011597091987
485821,8410005422059
128789,5020379048996
191644,5060097650880
168853,5000112606386
226707,50159284
247785,8719200006294
177086,9311493000608
1014924,5060414178691
258846,5060460470343
139752,5020379062411
94809,5055028321755
114941,5010186014536
257656,5020379157414
222023,721107404880
1011382,5056105104582
255576,5060391625652
1015388,5060715581497
259485,5056175923250
1012828,5055198007541
244421,5022569082247
240588,3329770062528
150817,5020379072823
412031,5023816127650
192691,5013923216071
78659,5011295052983
995870,5024448526408
176356,5740900050303
108007,5014555039687
249147,5060080973743
255379,5000159528917
250429,5000354914416
248714,5000143920215
423860,5011295212486
142297,5413408113305
204079,5000382101307
102757,3495566500656
219855,5000213019979
1012592,8719075285275
205004,5410522516593
537761,8000770200022
233233,7622210400079
144407,5413546301619
227152,5020379131711
1014566,5055198007367
132016,5760466976282
210180,5060237123427
193753,5029053550039
126147,5020379045681
251088,5010485750128
71106,5012035922870
165453,5000237113967
258676,5014379010862
89533,5020379005074
226398,5000237060964
1012824,6947048865373
219144,5010478310216
220538,5011597092595
71064,5011295105207
258108,5010044008615
78858,5030756001612
248334,5011581064225
1014288,8436539293057
1014254,5019890428202
102758,3495566500656
237742,5010142220902
