code,img_small_url,name,por,rrp,rt_qty,storage_type,sub_cat_code,vat,ws_qty,wsp_exl_vat
601484,https://www.booker.co.uk/bbimages/1/2c651130-2057-48ea-bd8d-8241d7c4f0ea.jpg,Chef's Larder Solid Pack Apple Slices 2.6kg (Drained Weight 2.2kg),,,2.6kg,Ambient,CS13_200750,0,6,25.49
601500,https://www.booker.co.uk/bbimages/1/2c651130-2057-48ea-bd8d-8241d7c4f0ea.jpg,Chef's Larder Solid Pack Apple Slices 2.6kg (Drained Weight 2.2kg),,,2.6kg,Ambient,CS13_200750,0,,4.79
227539,https://www.booker.co.uk/bbimages/1/9155c59b-8ee2-4893-8070-6d1f5e2f857b.jpg,Chef's Larder Mushy Peas 2.61kg,,,2.61kg,Ambient,CS13_200780,0,6,21.79
227542,https://www.booker.co.uk/bbimages/1/9155c59b-8ee2-4893-8070-6d1f5e2f857b.jpg,Chef's Larder Mushy Peas 2.61kg,,,2.61kg,Ambient,CS13_200780,0,,4.19
31682,https://www.booker.co.uk/bbimages/1/dea7b96d-1f7e-4269-b094-243accbce78e.jpg,Chef's Larder Sliced Carrots in Water 2.55kg (Drained Weight 1.44kg),,,2.5kg,Ambient,CS13_200780,0,6,12.99
71065,https://www.booker.co.uk/bbimages/1/24f62f22-8663-49b2-938f-2be357f713cb.jpg,Chef's Larder Skipjack Tuna Chunks in Brine 1.7kg (Drained Weight 1.3kg),,,1.7kg,Ambient,CS13_200740,0,,7.99
194772,https://www.booker.co.uk/bbimages/1/b00a72a7-20ca-4616-854e-14997e3d8c1c.jpg,Caterers Pride Tuna Chunks in Brine 400g (Drained Weight 280g),,,400g,Ambient,CS13_200740,0,6,15.49
1013596,https://www.booker.co.uk/bbimages/71172/a691f640-146c-47ce-9c2e-6c6bece37b21.jpg,Whitley Neill Handcrafted Gin Aloe & Cucumber Gin 70cl,,,70cl,Ambient,CS13_201870,20,,19.49
1013575,https://www.booker.co.uk/bbimages/71172/f260f131-3c1f-4293-948b-3e07de36e34b.jpg,Whitley Neill Lemongrass & Ginger Gin 70cl,,,70cl,Ambient,CS13_201870,20,,19.49
1016770,https://www.booker.co.uk/bbimages/71172/3f39b6e8-e84b-4edc-aaf8-2281e10e5ec6.jpg,Whitley Neill Limited Edition Brazilian Lime Gin 70cl,,,70cl,Ambient,CS13_201870,20,,19.49
658161,https://www.booker.co.uk/bbimages/1/32310d4b-aa97-4d84-a669-54b52ad462ba.jpg,Chef's Larder Solid Pack Rhubarb 2.86kg,,,2.86kg,Ambient,CS13_200750,0,6,29.49
658153,https://www.booker.co.uk/bbimages/1/32310d4b-aa97-4d84-a669-54b52ad462ba.jpg,Chef's Larder Solid Pack Rhubarb 2.86kg,,,2.86kg,Ambient,CS13_200750,0,,5.49
106798,https://www.booker.co.uk/bbimages/1/38e7434b-01b5-4093-8b70-1f1f1a69410e.jpg,Fontinella Dark Pitted Cherries in Light Syrup 810g,,,850g,Ambient,CS13_200750,0,6,12.29
31724,https://www.booker.co.uk/bbimages/1/dea7b96d-1f7e-4269-b094-243accbce78e.jpg,Chef's Larder Sliced Carrots in Water 2.55kg (Drained Weight 1.44kg),,,2.5kg,Ambient,CS13_200780,0,,2.19
111016,https://www.booker.co.uk/bbimages/1/47040ece-3d4f-4039-874a-c70ac75cb333.jpg,Chef's Larder Spaghetti Hoops 2.58kg,,,2.58kg,Ambient,CS13_200780,0,6,15.99
194773,https://www.booker.co.uk/bbimages/1/b00a72a7-20ca-4616-854e-14997e3d8c1c.jpg,Caterers Pride Tuna Chunks in Brine 400g (Drained Weight 280g),,,400g,Ambient,CS13_200740,0,,2.59
234519,https://www.booker.co.uk/bbimages/1/06d0f4b9-80c1-4d74-a515-c9496d6621b4.jpg,Chef's Essentials Tuna Flakes in Brine 1020g (Drained Weight 1000g),,,1020g,Ambient,CS13_200740,0,10,41.89
1016771,https://www.booker.co.uk/bbimages/71172/2012a37c-e06f-498c-8066-6b0485ffd26b.jpg,Whitley Neill Limited Edition Strawberry & Black Pepper Gin 70cl,,,70cl,Ambient,CS13_201870,20,,19.49
1011121,https://www.booker.co.uk/bbimages/1/31bd4e1e-7c07-4b83-a9f7-2e00ccae7577.jpg,Whitley Neill Quince Gin 70cl,,,70cl,Ambient,CS13_201870,20,,19.49
1016054,https://www.booker.co.uk/bbimages/71172/2a33820f-5cbd-4cbd-8818-e0b456418247.jpg,Wildcat London Dry Gin 70cl,,,70cl,Ambient,CS13_201870,20,,18.99
106812,https://www.booker.co.uk/bbimages/1/38e7434b-01b5-4093-8b70-1f1f1a69410e.jpg,Fontinella Dark Pitted Cherries in Light Syrup 810g,,,850g,Ambient,CS13_200750,0,,2.29
139554,https://www.booker.co.uk/bbimages/1/a0816388-de84-4c41-b4b5-4827ffc804fe.jpg,Fontinella Fruit Cocktail in Light Syrup 2.60kg FRCKC3,,,2.6kg,Ambient,CS13_200750,0,6,25.99
244421,https://www.booker.co.uk/bbimages/1/418348d2-348c-4916-b3d7-6aee34b4a224.jpg,GranoVita Vegetarian Hot Dogs 550g,,,550g,Ambient,CS13_200760,0,12,35.79
244422,https://www.booker.co.uk/bbimages/1/418348d2-348c-4916-b3d7-6aee34b4a224.jpg,GranoVita Vegetarian Hot Dogs 550g,,,550g,Ambient,CS13_200760,0,,2.99
111017,https://www.booker.co.uk/bbimages/1/47040ece-3d4f-4039-874a-c70ac75cb333.jpg,Chef's Larder Spaghetti Hoops 2.58kg,,,2.58kg,Ambient,CS13_200780,0,,2.69
134423,https://www.booker.co.uk/bbimages/1/48b9d0d6-f76c-4b17-a2dd-de02c17cff02.jpg,Fontinella Artichoke Hearts in Brine 390g ARTH12,,,390g,Ambient,CS13_200780,0,12,17.49
134424,https://www.booker.co.uk/bbimages/1/48b9d0d6-f76c-4b17-a2dd-de02c17cff02.jpg,Fontinella Artichoke Hearts in Brine 390g ARTH12,,,390g,Ambient,CS13_200780,0,,1.59
234582,https://www.booker.co.uk/bbimages/1/06d0f4b9-80c1-4d74-a515-c9496d6621b4.jpg,Chef's Essentials Tuna Flakes in Brine 1020g (Drained Weight 1000g),,,1020g,Ambient,CS13_200740,0,,4.19
228678,https://www.booker.co.uk/bbimages/1/db44edd6-1da6-44e2-97d9-cdcd7f636c3e.jpg,Chef's Larder Pole & Line Skipjack Tuna Chunks in Brine 1.88kg (Drained Weight 1.32kg),,,1880g,Ambient,CS13_200740,0,6,60.99
228679,https://www.booker.co.uk/bbimages/1/db44edd6-1da6-44e2-97d9-cdcd7f636c3e.jpg,Chef's Larder Pole & Line Skipjack Tuna Chunks in Brine 1.88kg (Drained Weight 1.32kg),,,1880g,Ambient,CS13_200740,0,,10.19
1014345,https://www.booker.co.uk/bbimages/1/29436a6d-3f29-4361-969e-675ca04f5012.jpg,Williams Chase Elegant Crisp Gin 70cl,,,70cl,Ambient,CS13_201870,20,,29.99
1011836,https://www.booker.co.uk/bbimages/71172/ccead941-7af7-465e-9d4b-3c211637ce92.jpg,Zymurgorium Cherry On-Top Bakewell Gin Based Liqueur 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
1012916,https://www.booker.co.uk/bbimages/71172/f1fa0cf5-11c4-4cb4-9a21-9f2f1ee7609d.jpg,Zymurgorium Choc-A-Bloc Gin 50cl,,,50cl,Ambient,CS13_201870,20,,25.99
139555,https://www.booker.co.uk/bbimages/1/a0816388-de84-4c41-b4b5-4827ffc804fe.jpg,Fontinella Fruit Cocktail in Light Syrup 2.60kg FRCKC3,,,2.6kg,Ambient,CS13_200750,0,,5.79
92479,https://www.booker.co.uk/bbimages/1/a22ec949-611d-4074-b616-ef0e17966e14.jpg,Fontinella Fruit Cocktail in Syrup 820g FRCK16,,,820g,Ambient,CS13_200750,0,6,11.19
92480,https://www.booker.co.uk/bbimages/1/a22ec949-611d-4074-b616-ef0e17966e14.jpg,Fontinella Fruit Cocktail in Syrup 820g FRCK16,,,820g,Ambient,CS13_200750,0,,2.09
110054,https://www.booker.co.uk/bbimages/1/f887ee9c-7563-4d4c-bd59-eca26256aa18.jpg,Wikinger 12 Hot Dogs Bockwurst Style in Brine 1030g (Drained Weight 720g),,,12x60g,Ambient,CS13_200760,0,6,13.69
110055,https://www.booker.co.uk/bbimages/1/f887ee9c-7563-4d4c-bd59-eca26256aa18.jpg,Wikinger 12 Hot Dogs Bockwurst Style in Brine 1030g (Drained Weight 720g),,,12x60g,Ambient,CS13_200760,0,,2.59
102102,https://www.booker.co.uk/bbimages/1/cfa4e585-556f-4197-b65c-f037be69604a.jpg,Wikinger 30 Hot Dogs Beechwood Smoked Bockwurst Style in Brine 3000g (Drained Weight 1500g),,,30s,Ambient,CS13_200760,0,4,25.99
134365,https://www.booker.co.uk/bbimages/1/aa966fbc-3233-40f5-b109-0c3d5069a754.jpg,Fontinella Asparagus Green Spears in Brine 425g,,,425g,Ambient,CS13_200780,0,12,23.85
134366,https://www.booker.co.uk/bbimages/1/aa966fbc-3233-40f5-b109-0c3d5069a754.jpg,Fontinella Asparagus Green Spears in Brine 425g,,,425g,Ambient,CS13_200780,0,,1.99
166135,https://www.booker.co.uk/bbimages/1/41ebae42-772c-45a0-9f58-37a123501419.jpg,Fontinella Button Mushrooms in Brine 800g (Drained Weight 460g),,,800g,Ambient,CS13_200780,0,6,14.29
71086,https://www.booker.co.uk/bbimages/1/c9873680-e1c5-4c27-ad72-c353dfd00277.jpg,Chef's Larder Skipjack Tuna Chunks in Brine 800g (Drained Weight 560g),,,800g,Ambient,CS13_200740,0,6,29.99
71087,https://www.booker.co.uk/bbimages/1/c9873680-e1c5-4c27-ad72-c353dfd00277.jpg,Chef's Larder Skipjack Tuna Chunks in Brine 800g (Drained Weight 560g),,,800g,Ambient,CS13_200740,0,,5.99
1012470,https://www.booker.co.uk/bbimages/71172/5acfa1a3-b2d6-4134-96b6-23abcb32b3fd.jpg,Zymurgorium Extra Gooseberry Gin Based Liqueur 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
1012469,https://www.booker.co.uk/bbimages/71172/70304ab7-911b-47ff-bb0e-e751dd447499.jpg,Zymurgorium Forced Darkside Rhubarb Gin Based Liqueur 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
1012915,https://www.booker.co.uk/bbimages/71172/742781e0-d348-4b06-aa8b-f15c63a30288.jpg,Zymurgorium Sloe Gin 50cl,,,50cl,Ambient,CS13_201870,20,,26.99
94550,https://www.booker.co.uk/bbimages/1/0a7578ee-f8fc-4454-9f84-99410fb9cd28.jpg,Fontinella Pear Halves in Light Syrup 2.5kg,,,2.5kg,Ambient,CS13_200750,0,6,29.99
94632,https://www.booker.co.uk/bbimages/1/0a7578ee-f8fc-4454-9f84-99410fb9cd28.jpg,Fontinella Pear Halves in Light Syrup 2.5kg,,,2.5kg,Ambient,CS13_200750,0,,5.99
728444,https://www.booker.co.uk/bbimages/1/595409f3-49c4-4edd-b3b5-e5287c192ea6.jpg,Fontinella Pineapple Slices 8's in Light Syrup 825g (Drained Weight 490g),,,820g,Ambient,CS13_200750,0,12,35.49
102104,https://www.booker.co.uk/bbimages/1/cfa4e585-556f-4197-b65c-f037be69604a.jpg,Wikinger 30 Hot Dogs Beechwood Smoked Bockwurst Style in Brine 3000g (Drained Weight 1500g),,,30s,Ambient,CS13_200760,0,,6.49
128726,https://www.booker.co.uk/bbimages/1/3b89a888-06a0-4f66-b372-db8e16b13378.jpg,Wikinger 50 Hot Dogs Beechwood Smoked Bockwurst Style in Brine 3000g (Drained Weight 1900g),,,50x38g,Ambient,CS13_200760,0,4,48.99
128727,https://www.booker.co.uk/bbimages/1/3b89a888-06a0-4f66-b372-db8e16b13378.jpg,Wikinger 50 Hot Dogs Beechwood Smoked Bockwurst Style in Brine 3000g (Drained Weight 1900g),,,50x38g,Ambient,CS13_200760,0,,12.29
166136,https://www.booker.co.uk/bbimages/1/41ebae42-772c-45a0-9f58-37a123501419.jpg,Fontinella Button Mushrooms in Brine 800g (Drained Weight 460g),,,800g,Ambient,CS13_200780,0,,2.39
166138,https://www.booker.co.uk/bbimages/1/12a0f1f7-c938-4391-9e0e-d071838ee699.jpg,Fontinella Sliced Mushrooms in Brine 800g (Drained Weight 460g),,,800g,Ambient,CS13_200780,0,6,14.29
166139,https://www.booker.co.uk/bbimages/1/12a0f1f7-c938-4391-9e0e-d071838ee699.jpg,Fontinella Sliced Mushrooms in Brine 800g (Drained Weight 460g),,,800g,Ambient,CS13_200780,0,,2.39
71083,https://www.booker.co.uk/bbimages/1/4aee81d5-93c6-4ee5-987e-db77abb30cec.jpg,Chef's Larder Skipjack Tuna Chunks in Sunflower Oil 1.7kg (Drained Weight 1.3kg),,,1.7kg,Ambient,CS13_200740,0,6,63.49
71085,https://www.booker.co.uk/bbimages/1/4aee81d5-93c6-4ee5-987e-db77abb30cec.jpg,Chef's Larder Skipjack Tuna Chunks in Sunflower Oil 1.7kg (Drained Weight 1.3kg),,,1.7kg,Ambient,CS13_200740,0,,10.59
71114,https://www.booker.co.uk/bbimages/1/8fe6bb0e-82b3-4e5a-bcfb-440fef0fb0fd.jpg,Chef's Larder Skipjack Tuna Chunks in Sunflower Oil 800g (Drained Weight 560g),,,800g,Ambient,CS13_200740,0,6,29.99
187529,https://www.booker.co.uk/bbimages/1/17b48947-dd4a-4aad-9f39-e7646bf91684.jpg,Knorr Professional Classic Broccoli & Stilton Soup 25 Port,,,25ptn,Ambient,CS13_200710,0,6,44.19
1011371,https://www.booker.co.uk/bbimages/71172/99e645cb-1f87-4230-aed1-e8c4edce2532.jpg,Zymurgorium Marmalade Gin 50cl,,,50cl,Ambient,CS13_201870,20,,26.99
1011837,https://www.booker.co.uk/bbimages/71172/3c403a76-c37e-4bc6-ab2a-0cca10ce7916.jpg,Zymurgorium Quince & Ginger Gin Based Liqueur 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
1012471,https://www.booker.co.uk/bbimages/1/ead0ca6b-c888-4250-9896-f72a24d19639.jpg,Zymurgorium Realm of the Unicorn Gin Base Liqueur 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
728428,https://www.booker.co.uk/bbimages/1/595409f3-49c4-4edd-b3b5-e5287c192ea6.jpg,Fontinella Pineapple Slices 8's in Light Syrup 825g (Drained Weight 490g),,,820g,Ambient,CS13_200750,0,,3.29
92206,https://www.booker.co.uk/bbimages/1/52d93bc1-03a0-476a-ba95-2ee517ffcd7e.jpg,KTC Sweetened Kesar Mango Pulp 850g,,,850g,Ambient,CS13_200750,0,6,9.99
92207,https://www.booker.co.uk/bbimages/1/52d93bc1-03a0-476a-ba95-2ee517ffcd7e.jpg,KTC Sweetened Kesar Mango Pulp 850g,,,850g,Ambient,CS13_200750,0,,1.99
94017,https://www.booker.co.uk/bbimages/1/9e1369a9-7d9d-48ec-bd1f-50b1de34be74.jpg,Wikinger 8 Hot Dogs Bockwurst Style in Brine 1030g (Drained Weight 720g),,,1030g,Ambient,CS13_200760,0,6,11.99
173128,https://www.booker.co.uk/bbimages/1/9e1369a9-7d9d-48ec-bd1f-50b1de34be74.jpg,Wikinger 8 Hot Dogs Bockwurst Style in Brine 1030g (Drained Weight 720g),,,1030g,Ambient,CS13_200760,0,,2.99
82928,https://www.booker.co.uk/bbimages/1/523e4d99-629c-4d36-986c-2f6f6881c612.jpg,Danish Maid Pork Luncheon Meat 1.81kg,,,1.81kg,Ambient,CS13_200760,0,6,65.89
149556,https://www.booker.co.uk/bbimages/1/cd51fc4e-0d2f-4026-97c0-d62814e17140.jpg,Fontinella Whole New Potatoes in Water 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200780,0,6,21.49
149557,https://www.booker.co.uk/bbimages/1/cd51fc4e-0d2f-4026-97c0-d62814e17140.jpg,Fontinella Whole New Potatoes in Water 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200780,0,,3.59
251661,https://www.booker.co.uk/bbimages/1/d9b64e8f-4b85-4398-9816-40b74f3672af.jpg,Heinz No Added Sugar Beanz 2.62kg,,,2.62kg,Ambient,CS13_200780,0,6,15.49
71115,https://www.booker.co.uk/bbimages/1/8fe6bb0e-82b3-4e5a-bcfb-440fef0fb0fd.jpg,Chef's Larder Skipjack Tuna Chunks in Sunflower Oil 800g (Drained Weight 560g),,,800g,Ambient,CS13_200740,0,,5.99
84155,https://www.booker.co.uk/bbimages/1/19d3580c-8b7b-4116-8eda-7bc75bf9a4a0.jpg,Cooks & Co Anchovy Fillets in Sunflower Oil 365g (Drained Weight 252g),,,365g,Ambient,CS13_200740,0,24,139.99
235144,https://www.booker.co.uk/bbimages/1/19d3580c-8b7b-4116-8eda-7bc75bf9a4a0.jpg,Cooks & Co Anchovy Fillets in Sunflower Oil 365g (Drained Weight 252g),,,365g,Ambient,CS13_200740,0,6,34.99
187543,https://www.booker.co.uk/bbimages/1/17b48947-dd4a-4aad-9f39-e7646bf91684.jpg,Knorr Professional Classic Broccoli & Stilton Soup 25 Port,,,25ptn,Ambient,CS13_200710,0,,7.39
187593,https://www.booker.co.uk/bbimages/1/41baf17e-832b-4809-abd6-6437fe2ec967.jpg,Knorr Professional Classic Cream of Veg Soup 25 Port,,,25ptn,Ambient,CS13_200710,0,6,44.19
187594,https://www.booker.co.uk/bbimages/1/41baf17e-832b-4809-abd6-6437fe2ec967.jpg,Knorr Professional Classic Cream of Veg Soup 25 Port,,,25ptn,Ambient,CS13_200710,0,,7.39
1011719,https://www.booker.co.uk/bbimages/71172/c4210928-ea0e-4b1c-9fab-07d9d0616059.jpg,Zymurgorium Turkish  Delight Gin 50cl,,,50cl,Ambient,CS13_201870,20,,14.99
240965,https://www.booker.co.uk/bbimages/1/6e91f38a-0e55-49fd-97f6-5ef3fe9f8103.jpg,Tas Brand Green Jackfruit in Water 482g (Drained Weight 280g),,,482g,Ambient,CS13_200750,0,24,26.99
240966,https://www.booker.co.uk/bbimages/1/6e91f38a-0e55-49fd-97f6-5ef3fe9f8103.jpg,Tas Brand Green Jackfruit in Water 482g (Drained Weight 280g),,,482g,Ambient,CS13_200750,0,,1.25
82929,https://www.booker.co.uk/bbimages/1/523e4d99-629c-4d36-986c-2f6f6881c612.jpg,Danish Maid Pork Luncheon Meat 1.81kg,,,1.81kg,Ambient,CS13_200760,0,,10.99
875526,https://www.booker.co.uk/bbimages/1/169e825e-d265-4792-a9af-8792ad380d5c.jpg,Royal Dane Chopped Pork 1.81kg,,,1.81kg,Ambient,CS13_200760,0,6,65.89
875518,https://www.booker.co.uk/bbimages/1/169e825e-d265-4792-a9af-8792ad380d5c.jpg,Royal Dane Chopped Pork 1.81kg,,,1.81kg,Ambient,CS13_200760,0,,10.99
256798,https://www.booker.co.uk/bbimages/1/d9b64e8f-4b85-4398-9816-40b74f3672af.jpg,Heinz No Added Sugar Beanz 2.62kg,,,2.62kg,Ambient,CS13_200780,0,,2.89
258114,https://www.booker.co.uk/bbimages/1/ed5450d3-a34f-48e0-b201-bb1d2b9bc722.jpg,Natora Black Turtle Beans 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200780,0,6,17.29
258115,https://www.booker.co.uk/bbimages/1/ed5450d3-a34f-48e0-b201-bb1d2b9bc722.jpg,Natora Black Turtle Beans 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200780,0,,2.89
84156,https://www.booker.co.uk/bbimages/1/19d3580c-8b7b-4116-8eda-7bc75bf9a4a0.jpg,Cooks & Co Anchovy Fillets in Sunflower Oil 365g (Drained Weight 252g),,,365g,Ambient,CS13_200740,0,,5.85
326971,https://www.booker.co.uk/bbimages/1/e62ea127-7b42-49fc-ad5a-3db0c7c0a3f7.jpg,Maggi Classic Potato & Leek Soup Tub 2kg,,,2kg,Ambient,CS13_200710,0,2,29.89
1016343,https://www.booker.co.uk/bbimages/71386/8f785a97-b16d-49fe-8aa3-dad8632cee4c.jpg,Brover Apricots in Light Syrup 2650ml,,,2.65kg,Ambient,CS13_200750,0,,8.99
1016253,https://www.booker.co.uk/bbimages/71386/77054cf3-4ba7-46d4-bd86-46facfbec4b3.jpg,Brover Cherry Chinese Apples with Light Syrup 425g,,,425g,Ambient,CS13_200750,0,,2.99
1016259,https://www.booker.co.uk/bbimages/71386/b93cdae2-e33c-41d2-b1b3-bb420bc6c07e.jpg,Brover Mini Pears with Light Syrup 850g,,,850g,Ambient,CS13_200750,0,,4.29
258874,https://www.booker.co.uk/bbimages/1/38a0a3f7-7c78-4db6-bf96-8ede18d771e5.jpg,Ship Corned Beef 2.6kg,,,2.6kg,Ambient,CS13_200760,0,6,122.89
258875,https://www.booker.co.uk/bbimages/1/38a0a3f7-7c78-4db6-bf96-8ede18d771e5.jpg,Ship Corned Beef 2.6kg,,,2.6kg,Ambient,CS13_200760,0,,20.49
102143,https://www.booker.co.uk/bbimages/1/92b0a40a-05f8-45a6-8cfe-3bd74d9f52b2.jpg,Wikinger 40 Hot Dogs Bockwurst Style in Brine 4100g (Drained Weight 2800g),,,40s,Ambient,CS13_200760,0,4,47.99
1016357,https://www.booker.co.uk/bbimages/71386/c0b0dddc-54ca-4127-ac14-b8617a9c9131.jpg,Laumont Summer Truffle Peelings 200g,,,200g,Ambient,CS13_200780,20,,22.69
1016273,https://www.booker.co.uk/bbimages/71386/401dace9-eaae-4034-9800-48e71e86ca9d.jpg,Laumont Whole Brushed Summer Truffle 200g,,,200g,Ambient,CS13_200780,0,,32.89
326961,https://www.booker.co.uk/bbimages/1/e62ea127-7b42-49fc-ad5a-3db0c7c0a3f7.jpg,Maggi Classic Potato & Leek Soup Tub 2kg,,,2kg,Ambient,CS13_200710,0,,14.99
325021,https://www.booker.co.uk/bbimages/1/b733a5c1-a1ff-4b98-9fb1-b4fc5fdfcac8.jpg,Maggi Classic Thick Country Vegetable Soup Tub 2kg,,,2kg,Ambient,CS13_200710,0,2,17.68
325011,https://www.booker.co.uk/bbimages/1/b733a5c1-a1ff-4b98-9fb1-b4fc5fdfcac8.jpg,Maggi Classic Thick Country Vegetable Soup Tub 2kg,,,2kg,Ambient,CS13_200710,0,,8.88
1016251,https://www.booker.co.uk/bbimages/71386/72f1f76c-c990-4d5b-9e4a-46a33b7fdac7.jpg,Brover Pitted Amarena Cherries in Heavy Syrup 2700ml,,,2.75kg,Ambient,CS13_200750,0,,28.35
935429,https://www.booker.co.uk/bbimages/1/3fcebbba-2ee6-4ee7-b80e-f61ba3a1f321.jpg,Chef's Larder Grapefruit Segments in Light Syrup 3kg (Drained Weight 1.65kg),,,3kg,Ambient,CS13_200750,0,6,30.49
102144,https://www.booker.co.uk/bbimages/1/92b0a40a-05f8-45a6-8cfe-3bd74d9f52b2.jpg,Wikinger 40 Hot Dogs Bockwurst Style in Brine 4100g (Drained Weight 2800g),,,40s,Ambient,CS13_200760,0,,11.99
178549,https://www.booker.co.uk/bbimages/1/d017beab-0d91-4d91-b617-eeeb0444e3e5.jpg,McDougalls Oxtail Soup 2.25kg,,,2.25kg,Ambient,CS13_200710,0,,19.19
133057,https://www.booker.co.uk/bbimages/1/6790e1d9-2625-4fd4-bf75-52183a732b01.jpg,McDougalls Thick Chicken Soup 2.25kg,,,2.25kg,Ambient,CS13_200710,0,,19.19
935510,https://www.booker.co.uk/bbimages/1/3fcebbba-2ee6-4ee7-b80e-f61ba3a1f321.jpg,Chef's Larder Grapefruit Segments in Light Syrup 3kg (Drained Weight 1.65kg),,,3kg,Ambient,CS13_200750,0,,5.79
221118,https://www.booker.co.uk/bbimages/1/5c3300c3-400d-44b0-b3b0-ec02af9959c0.jpg,Chef's Larder Peach Halves in Light Syrup 2.65kg (Drained Weight 1.5kg),,,2.65kg,Ambient,CS13_200750,0,6,24.99
221132,https://www.booker.co.uk/bbimages/1/5c3300c3-400d-44b0-b3b0-ec02af9959c0.jpg,Chef's Larder Peach Halves in Light Syrup 2.65kg (Drained Weight 1.5kg),,,2.65kg,Ambient,CS13_200750,0,,4.79
133054,https://www.booker.co.uk/bbimages/1/97505aa9-8b34-45b8-b4e3-dcc21940b717.jpg,McDougalls Thick Vegetable Soup 2.25g,,,2.25kg,Ambient,CS13_200710,0,,19.19
133142,https://www.booker.co.uk/bbimages/1/ac2adba1-c029-4ac4-b2c3-90bb0f9d2c92.jpg,McDougalls Thick Vegetable Soup 25 Portions 276g,,,25ptn,Ambient,CS13_200710,0,6,17.69
191207,https://www.booker.co.uk/bbimages/1/1d687fab-6c7d-40da-a1a6-f3dde4ff70f0.jpg,Chef's Larder Prunes in Syrup 2.7kg (Drained Weight 1.7kg),,,2.7kg,Ambient,CS13_200750,0,6,28.49
191208,https://www.booker.co.uk/bbimages/1/1d687fab-6c7d-40da-a1a6-f3dde4ff70f0.jpg,Chef's Larder Prunes in Syrup 2.7kg (Drained Weight 1.7kg),,,2.7kg,Ambient,CS13_200750,0,,4.99
133143,https://www.booker.co.uk/bbimages/1/ac2adba1-c029-4ac4-b2c3-90bb0f9d2c92.jpg,McDougalls Thick Vegetable Soup 25 Portions 276g,,,25ptn,Ambient,CS13_200710,0,,2.99
133056,https://www.booker.co.uk/bbimages/1/4328f237-ba9d-4d1d-a1b9-69be1571d8a1.jpg,McDougalls Tomato Soup 2.25kg,,,2.25kg,Ambient,CS13_200710,0,,19.19
133118,https://www.booker.co.uk/bbimages/1/1dfd3a9b-d2dd-45f9-a264-d76e52459a66.jpg,McDougalls Tomato Soup 25 Portions 383g,,,25ptn,Ambient,CS13_200710,0,6,17.69
191204,https://www.booker.co.uk/bbimages/1/c83f61f7-90d3-4258-b0d2-674573fae4e4.jpg,Chef's Larder Prunes in Syrup 850g (Drained Weight 500g),,,850g,Ambient,CS13_200750,0,6,17.69
191206,https://www.booker.co.uk/bbimages/1/c83f61f7-90d3-4258-b0d2-674573fae4e4.jpg,Chef's Larder Prunes in Syrup 850g (Drained Weight 500g),,,850g,Ambient,CS13_200750,0,,3.29
134705,https://www.booker.co.uk/bbimages/1/13f8d78f-73ee-4864-95d3-c8f740fbb897.jpg,Fontinella Apricot Halves in Light Syrup 2.5kg APR3KG,,,2.5kg,Ambient,CS13_200750,0,6,29.59
133119,https://www.booker.co.uk/bbimages/1/1dfd3a9b-d2dd-45f9-a264-d76e52459a66.jpg,McDougalls Tomato Soup 25 Portions 383g,,,25ptn,Ambient,CS13_200710,0,,2.99
134706,https://www.booker.co.uk/bbimages/1/13f8d78f-73ee-4864-95d3-c8f740fbb897.jpg,Fontinella Apricot Halves in Light Syrup 2.5kg APR3KG,,,2.5kg,Ambient,CS13_200750,0,,5.49
131829,https://www.booker.co.uk/bbimages/1/1a07e9a0-bf17-4ae5-a51f-bbf89d56292d.jpg,Fontinella Peach Slices in Juice 2.65kg PHSLJ3,,,2.65kg,Ambient,CS13_200750,0,6,24.99
131842,https://www.booker.co.uk/bbimages/1/1a07e9a0-bf17-4ae5-a51f-bbf89d56292d.jpg,Fontinella Peach Slices in Juice 2.65kg PHSLJ3,,,2.65kg,Ambient,CS13_200750,0,,4.79
131849,https://www.booker.co.uk/bbimages/1/bb702f8c-db0a-4c9f-b8d4-c9d1b7c48fa8.jpg,Ivory Ledoux Fontinella Fruit Cocktail in Juice 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200750,0,6,25.99
129597,https://www.booker.co.uk/bbimages/1/6297381c-a0e4-49f7-9918-790a153fa045.jpg,Chef's Larder Basil 160g,,,160g,Ambient,CS13_200700,0,6,10.95
131852,https://www.booker.co.uk/bbimages/1/bb702f8c-db0a-4c9f-b8d4-c9d1b7c48fa8.jpg,Ivory Ledoux Fontinella Fruit Cocktail in Juice 2.5kg (Drained Weight 1.5kg),,,2.5kg,Ambient,CS13_200750,0,,5.79
